1037807,2621 2ND AVE,47.616293,-122.349489,
1494068,940  N 98TH ST,47.700518,-122.345506,
1542804,910 MARION ST,47.607825,-122.326377,https://www.ccsww.org/get-help/services-for-seniors-people-with-disabilities/senior-housing/
1789746,411 11TH AVE,47.60553,-122.318097,
1358718,312 11TH AVE,47.604819,-122.318104,http://www.lakeunionterrace.com/
1205964,7325 RAINIER AVE S,47.536317,-122.270138,
1053510,412 11TH AVE,47.605871,-122.318089,
1141281,6520 35TH AVE SW,47.543705,-122.376526,
1565602,6501 SHAFFER AVE S,47.543672,-122.294775,
1003696,7908 RAINIER AVE S,47.531159,-122.269999,
1602908,3701  S HUDSON ST,47.557052,-122.285714,https://www.esring.com/greenhouse-apartments-seattle-wa/
1659168,3221  SW AVALON WAY,47.564181,-122.373195,
1055009,1005 HARBOR AVE SW,47.594905,-122.384823,
1757040,403 TERRY AVE,47.604762,-122.322496,
1169248,526 LAKESIDE AVE S,47.597182,-122.287215,
1490838,2125 CALIFORNIA AVE SW,47.584526,-122.38638,
1269132,9000 20TH AVE SW,47.522517,-122.359161,
1096976,1723 13TH AVE S,47.587656,-122.316014,
1816219,2414 13TH AVE S,47.581476,-122.316028,
1413821,7001 RAINIER AVE S,47.539549,-122.270902,
1315735,1000 8TH AVE,47.608293,-122.328806,http://www.elevatetosequoia.com/apartments/wa/seattle/the-mill-at-first-hill/
1355469,4812  S DIRECTOR ST,47.522316,-122.272089,
1922171,165 14TH AVE,47.60326,-122.314173,
1170872,121 LAKESIDE AVE,47.602079,-122.285177,
1896917,4601  S GRAHAM ST,47.546076,-122.274572,
1329004,703 8TH AVE,47.606016,-122.326709,
1392967,800 HIAWATHA PL S,47.595292,-122.309797,
1292808,303 10TH AVE,47.604619,-122.319414,http://www.aldercrestseattle.com/
1097408,515 22ND AVE,47.606669,-122.303785,
1971038,3021  SW BRADFORD ST,47.56922,-122.371822,https://www.cityviewsapts.com/
1168241,106 22ND AVE,47.601903,-122.303733,
1346864,150 20TH AVE,47.603021,-122.306338,
1450681,6664 CORSON AVE S,47.542937,-122.322943,
1881253,7701 DELRIDGE WAY SW,47.533693,-122.360445,
1980847,1515  S ATLANTIC ST,47.589977,-122.312782,
1844615,120 14TH AVE,47.602446,-122.314161,
1063872,1410  S COLUMBIAN WAY,47.572223,-122.314788,
